,generic,congruent,incongruent,implausible
59402f40e9b44100013b1789,0.8285014148574912,0.8483803912842194,0.8347050987731784,0.8984653834866381
59de425bbe399f0001e4975e,0.8082587527881574,0.8643353105061596,1.0,0.7349145981569897
5b6baad47e435d0001c1c88f,0.8285014148574912,1.0,0.8356010126946427,0.7266638632047331
5b74413e722bd2000195c067,0.91695452014626,1.0,0.7784604897513154,0.7794356133718576
5ba4d6c929629d00014e6c28,0.8285014148574912,0.9221501055838477,0.7602683492573079,0.7039782677245108
5badf0aeae1d020001df2cc7,0.91695452014626,1.0,0.792768763753932,0.633911733926501
5c6d938c79151c00017c7560,0.8285014148574912,0.8237731557874397,0.91695452014626,0.818928507914963
5c74f0d525c76b0010706736,0.8825559560970593,0.9098330365332568,0.7373871342805549,0.6789193504660322
5c9124ef3b7f9e0013728485,0.8285014148574912,0.8927887465162205,0.6801989254665843,0.7630982292603286
5cae09506d573900175d4727,0.91695452014626,0.8143046618229481,0.8093074821508816,0.7120298118410646
5cb304b63742a400153b756d,0.91695452014626,1.0,0.8892302448756577,0.7043114916181709
5ccc758ab11510001584a1af,0.91695452014626,0.8634952734420129,0.9241901956421097,0.9282041841382261
5cd98287b0c5ec0001e0965a,0.91695452014626,1.0,0.7664503167515431,0.6357843204576583
5cdeaeb3557fbd00018a2c59,0.8285014148574912,0.8778305556436947,0.7294991095997703,0.8954583253021366
5cf92c7255e1370001e54adb,0.91695452014626,0.8892302448756577,0.792768763753932,0.8289202154463398
5d29fbc8f91bdd0016e98503,0.91695452014626,0.8551586351244197,1.0,0.6955612921633185
5d36ff998129260015c6de19,0.91695452014626,0.7787511605656451,0.7951633774003244,1.0
5d6e3252dfe6d10001dbe508,0.8285014148574912,0.7855774930324411,0.9063414188418306,0.7969307669732761
5d94c6f5dc0b0e001465072e,0.91695452014626,0.8132281580905929,0.8377785788692375,0.8521557458090854
5da60411423c170017b7dc0f,0.8285014148574912,0.9098330365332568,0.8927887465162205,0.8438262381113939
5dc56fbac34fc53e4e78b820,0.91695452014626,0.7175914285525422,0.8679323640511565,0.8438262381113939
5e29e902c2253a0587298e26,0.8285014148574912,0.9188892894346188,0.7650218650036128,0.5987823411711574
5e5eb4843accc91e2443212f,0.8285014148574912,0.8927887465162205,0.7664503167515431,0.7039782677245108
5e87a0b5fc57a7415442f97e,0.91695452014626,0.9199359230974564,0.6789193504660322,0.6789193504660322
5e9948b69223aa17c21564f4,0.91695452014626,0.9199359230974564,0.68637497590641,0.8199099324437007
5e99e838545b26058749d068,0.91695452014626,0.8634952734420129,0.8521557458090854,0.8639172365120457
5ecba4b6ef75d53505406d57,0.8285014148574912,0.7175914285525422,0.9221501055838477,0.8984653834866381
5ecd7b06a1a9170e7806f51e,0.8285014148574912,1.0,0.8845299461620748,0.7525641703473033
5ed8be74a4175a01156004b0,0.91695452014626,0.7163456855344124,0.8604273684402294,0.8241368854718353
5edaa4924ea9bd6f14f3d618,0.8285014148574912,0.8927887465162205,0.7846125524146785,0.7219360008399758
5edbaae1b9f9f68349ce80f3,0.8285014148574912,0.8198125074608882,0.8044204353205106,0.7120298118410646
5ef109c89196fa6d5cf6c005,0.91695452014626,0.8356010126946427,0.6870492940894734,0.7219360008399758
5ef8a0b375e30603ebc12510,0.8285014148574912,1.0,0.8,0.6795273760479645
5f1b69a1459c1e0009a83009,0.8285014148574912,0.9216739550012043,0.8433479100024085,0.8756459991565483
5f2dbc04160a0f0d88ee4440,0.8285014148574912,0.9163757989992909,0.913613157441864,0.9264785377906193
5f31671e69023f000b0c0547,0.91695452014626,0.8285014148574912,0.8304841240947974,0.7373871342805549
5f3c2701fa55251a108b07e6,0.91695452014626,0.889903623487364,0.785401231180262,0.7846125524146785
5f64b5eed3b0d9015f58920c,0.8285014148574912,0.758878588914794,0.7303200550147032,0.8199099324437007
5f6875b05e3bc74d0dee825e,0.8285014148574912,0.919417703597462,0.7787511605656451,0.9285714285714286
5f6a7d0d9d705213a0db27e2,0.8285014148574912,0.8954583253021366,0.8199099324437007,0.8954583253021366
5f75cc1fb0741626d6634281,0.91695452014626,0.9221501055838477,0.9129611720221511,0.633911733926501
5f7728b294840b203855824d,0.91695452014626,0.6243614842983649,0.7729616954067501,0.7741230242736872
5f91ad02439b5e04b51d69a0,0.8285014148574912,0.7705842661294382,0.7951633774003244,1.0
5f958e181381b5079be5d02f,0.8285014148574912,0.8327515979985818,0.838835407194924,0.7043114916181709
5f9a893d999ea71a0c6c4851,0.91695452014626,0.8492443277111181,0.8643353105061596,0.8984653834866381
5fa01b6003aed3026366571c,0.8285014148574912,0.8921672267965616,0.8356010126946427,0.6870492940894734
5fa91c5d816c5c831297d606,0.8285014148574912,0.9157848078933482,0.8778305556436947,0.8984653834866381
5fb6ed2116919c000a99249e,0.8285014148574912,0.7662377088939077,0.792768763753932,0.6789193504660322
5fb91837b8c8756d924f7351,0.8285014148574912,0.7782336187136282,0.8116891057113227,0.6789193504660322
5fbeef08fae48b16613fbe94,0.8285014148574912,0.7582531107923859,0.8595121282627459,0.9260778729045427
5fc64e35746dd626bb337f76,0.91695452014626,0.7664503167515431,0.7163456855344124,0.7729616954067501
5fc7efbee5390f0b42e30f22,0.8285014148574912,0.7787511605656451,0.8044204353205106,0.7249078778378493
5fc86c1b2df6ff1ff7a51ea5,0.91695452014626,0.8604273684402294,0.8927887465162205,0.7969307669732761
5fcb705d9b31048d04ac0a8a,0.91695452014626,0.9221501055838477,0.8564083682764524,0.6578404308926794
5fd761f02e24f003c7dbc814,0.91695452014626,0.717157287525381,0.919417703597462,0.9264785377906193
5fecb4e73e41f76583b6023a,0.8285014148574912,0.8595121282627459,0.6801989254665843,0.8954583253021366
5fedf2023cc53c06d3406a14,0.91695452014626,0.9246221638555591,0.7234087271072401,1.0
5ffb3cdfa301645772b03b49,0.91695452014626,0.8315696157866962,0.91695452014626,0.81004612605476
600090cc2864f714e71d0e45,0.91695452014626,0.8285014148574912,0.7846125524146785,0.9285714285714286
60042af01e4c4b52c5ee0c01,0.91695452014626,0.8423779187521798,0.8892302448756577,0.7219360008399758
600a9ab59e9b701db49fbec1,0.8285014148574912,0.6748983898677691,0.9071523309114741,0.7219360008399758
600ec679c144277505d6428d,0.91695452014626,0.8595121282627459,0.8237731557874397,0.7234087271072401
60142d5718e5943b09fd9298,0.91695452014626,0.726990546884026,0.7787511605656451,0.5987823411711574
601859370b15830bb219db7a,0.91695452014626,0.7920499020359855,0.7741230242736872,0.8241368854718353
6023df50d5c2d7069115de3f,0.91695452014626,0.7794356133718576,0.7043114916181709,0.7920499020359855
60358e8f4cf36d6725a603dd,0.8082587527881574,0.9246221638555591,0.9216739550012043,0.7120298118410646
603691e060f42aaf3b034a94,0.91695452014626,0.8069531643736639,0.7787511605656451,0.6709902392323104
603bf563c71a1c8ca72cbbac,0.91695452014626,0.8259223440443022,0.9163757989992909,0.7969307669732761
603c11e7db9042987c7180be,0.91695452014626,0.7175914285525422,0.7787511605656451,0.7904709112691266
6040a6019923db2cb26b04e0,0.8285014148574912,0.8686935671402775,0.7705842661294382,0.6709902392323104
604258da4004870ebf00822d,0.91695452014626,0.8013201464402434,0.6952112619150963,0.68637497590641
604b859f965723dde6768f6c,0.8285014148574912,0.8377785788692375,0.8778305556436947,0.7794356133718576
604e2e30b9ef1f91e2e6a67a,0.91695452014626,0.8634952734420129,0.8130106019983085,0.7616343526886019
6052554f2d140e57270e22f9,0.8285014148574912,0.8116891057113227,0.8241368854718353,0.818928507914963
605260141614ee63870d2394,0.91695452014626,0.6876524762227878,0.7940285397822251,0.9285714285714286
6055511b69c5e470713c8717,0.91695452014626,0.7193082138931053,0.8143046618229481,0.6507848521152109
6055b240728724a27d38b40a,0.8285014148574912,0.758878588914794,0.9199359230974564,0.8921672267965616
605b2e99ac3c7259bbbefc2f,0.8285014148574912,0.81004612605476,0.886039423540362,0.7453141840131947
606098b34aa547f1cb645083,0.91695452014626,0.796580948913757,0.6947661521663201,1.0
6063738895dfdf467955017c,0.8285014148574912,0.8143046618229481,0.8595121282627459,0.8564083682764524
60649bf146ce5a76f4bef1ce,0.8285014148574912,0.91695452014626,0.8634952734420129,0.8241368854718353
6065ba36add2074fed28d812,0.8285014148574912,0.8933996418221948,0.7909166506042733,1.0
606a3cb8f0138d1b0a789c2b,0.8285014148574912,0.9221501055838477,0.8248576389739852,0.7741230242736872
607728dc0b4f8590b94ae57c,0.91695452014626,0.8885443574849294,0.7548280407194038,0.7219360008399758
6079b2d809f2f241470e821f,0.91695452014626,0.8116891057113227,0.8081411561826762,0.8356010126946427
607dc10ae5bc5c8b32b18e9a,0.91695452014626,0.8679323640511565,0.9163757989992909,0.8984653834866381
6081db2a9344bdf3d4413d45,0.8285014148574912,0.6984886554222364,0.8960249510179927,0.8984653834866381
6084499487b6d10d2aabda10,0.8285014148574912,0.9163757989992909,0.913613157441864,0.8492443277111181
60913f7000c9d4d18948da79,0.91695452014626,0.8259223440443022,0.6795273760479645,0.75615689581319
6092de3f71eab0b8ffb3a1fc,0.91695452014626,0.8132281580905929,0.8044204353205106,0.7630982292603286
60990347620d51b977f34ce0,0.91695452014626,0.8259223440443022,0.7664503167515431,0.7548280407194038
609ab3c7fdf2516540d38003,0.91695452014626,0.8116891057113227,0.7787511605656451,0.9301569704230421
60a2541c0e5a829853aad745,0.91695452014626,0.8643353105061596,0.8686935671402775,0.6410209206911309
60a2e8c68b3c9c53a3aef722,0.91695452014626,0.913613157441864,0.7787511605656451,0.7969307669732761
60a5769dbae38f67750f42e4,0.8285014148574912,1.0,0.7485673235146281,0.8394596752330161
60a7bfcca14b2acd0cb66b16,0.91695452014626,0.83390904029252,0.7904709112691266,0.7729616954067501
60aabff11bad269f664ccbc7,0.91695452014626,0.8686935671402775,0.7525641703473033,0.7729616954067501
60aac06904242bda27c46987,0.91695452014626,0.8604273684402294,0.8475014296673953,0.8984653834866381
60ae4fc3b2a7bb662abb8852,0.8285014148574912,1.0,0.8756459991565483,0.8054804949681451
60afa415649ba80204381dad,0.91695452014626,0.7470177871865297,0.8595121282627459,0.6578404308926794
60b553fb5705a4355358afaf,0.91695452014626,0.9163757989992909,0.9241901956421097,0.8075499102701247
60b5cbacd78980bbcd8ddd41,0.91695452014626,0.913613157441864,1.0,0.8960249510179927
60b64f694c19cc0041d1a830,0.8285014148574912,0.7508635604387801,0.7523112976909649,0.7219360008399758
60b66d5d7b07f575f5070524,0.8285014148574912,0.7771875450722694,0.886039423540362,0.7219360008399758
60b6bccce70b9dcb57760f69,0.8285014148574912,0.7512919983130966,0.8571428571428572,0.8241368854718353
60b6c415dbda3236ea22455a,0.8285014148574912,0.8483803912842194,0.8541350085021054,0.7969307669732761
60b7e7db11897639638f15cb,0.8285014148574912,0.9221501055838477,0.8778305556436947,0.9012270403350411
60b889967014a024377477fa,0.91695452014626,0.7855774930324411,0.8643353105061596,0.8984653834866381
60b8bfa6fd93d6732a7d4ddf,0.91695452014626,0.8719631200671041,0.792768763753932,0.6357843204576583
60b8db5feb283b86cce8de9f,0.91695452014626,0.8433479100024085,0.7137008328430658,0.6801989254665843
60b90114ef13bcd3c200c193,0.8285014148574912,0.919417703597462,0.7787511605656451,0.8143046618229481
60b91d545349ec32de395ddd,0.8285014148574912,0.818630937472497,0.9105572809000084,0.8075499102701247
60ba349d21c7acbaaabc36dd,0.91695452014626,0.8679323640511565,0.8143046618229481,0.8954583253021366
60ba6740a76fadb32842870e,0.8285014148574912,0.8643353105061596,0.7046877883906908,0.8241368854718353
60ba81c2a91092e4071c276c,0.91695452014626,0.8927887465162205,0.8054804949681451,0.8564083682764524
60bb608a2da16013513f577e,0.91695452014626,0.7602683492573079,0.8551586351244197,0.7979694910895578
60bd04a3749e1ca47e54d3e1,0.91695452014626,0.9301569704230421,0.6795273760479645,0.6789193504660322
60bda3d97d8f5c8f09917d2f,0.91695452014626,1.0,0.7883963152424205,0.8719631200671041
60bddb39c8287f341bad6ad6,0.8285014148574912,0.919417703597462,0.7904709112691266,0.7794356133718576
60bdf618de5fce4b2423e8d7,0.8285014148574912,0.6847558375043598,0.8954583253021366,0.8954583253021366
60be136a592f08dc5f9e4b28,0.91695452014626,0.8892302448756577,0.6525958331101744,0.633911733926501
